slug,title,wd_label,confidence,qid,burial,lat,lon,order,patronage_wd,image_url,commons,feast_raw,birth_raw,death_raw,source_url,image_license,image_credit
st-nazaria-ignacia-march-mesa,St. Nazaria Ignacia March Mesa,Nazaria Ignacia,label,Q2074078,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nazaria.jpg,Saint Nazaria of Saint Teresa,July 6,1889-01-10T00:00:00Z,1943-07-06T00:00:00Z,https://www.wikidata.org/wiki/Q2074078,needs review: CC BY-SA 3.0,"Silvia Labarthe — Wikimedia Commons, CC BY-SA 3.0"
st-nicholas-of-flue,St. Nicholas of Flüe,Nicholas of Flüe,label,Q115550,Sachseln,46.867777777,8.238611111,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nicholas-Flue.jpg,Nicholas of Flüe,September 25,1417-01-01T00:00:00Z,1487-03-30T00:00:00Z,https://www.wikidata.org/wiki/Q115550,public domain,
st-nicola-saggio,St. Nicola Saggio,Nicola Saggio,label,Q3876344,,,,Order of the Minims,,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Nicola%20Saggio%20da%20Longobardi%20%28cropped%29.JPG,Nicola Saggio,February 2,1650-01-06T00:00:00Z,1709-02-03T00:00:00Z,https://www.wikidata.org/wiki/Q3876344,needs review: CC BY-SA 4.0,"C. Musio, — Wikimedia Commons, CC BY-SA 4.0"
st-nimatullah-kassab-al-hardini,St. Nimatullah Kassab Al-Hardini,Nimattullah Kassab,label,Q379262,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Hardini.jpg,Maronite Catholic Church,December 14,1808-01-01T00:00:00Z,1858-12-14T00:00:00Z,https://www.wikidata.org/wiki/Q379262,public domain,
st-nuno-alvares-pereira,St. Nuno Álvares Pereira,Nuno Álvares Pereira,label,Q374056,Igreja do Santo Condestável,38.715285,-9.166978,Carmelites,,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A3o%20nun%27alvares%20pereira.jpg,Nuno Álvares Pereira,November 1,1360-07-02T00:00:00Z,1431-11-10T00:00:00Z,https://www.wikidata.org/wiki/Q374056,public domain,
st-nunzio-sulprizio,St. Nunzio Sulprizio,Nunzio Sulprizio,label,Q2111951,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nunzio%20Sulprizio.svg,Nunzio Sulprizio,May 5,1817-04-13T00:00:00Z,1836-05-05T00:00:00Z,https://www.wikidata.org/wiki/Q2111951,public domain,
st-oliver-plunkett,St. Oliver Plunkett,Oliver Plunkett,label,Q706874,"St. Peter's Roman Catholic Church, Drogheda",53.715388,-6.352418,,,http://commons.wikimedia.org/wiki/Special:FilePath/Oliver%20Plunket%20by%20Edward%20Luttrell.jpg,Oliver Plunket,July 1,1629-11-01T00:00:00Z,1681-07-11T00:00:00Z,https://www.wikidata.org/wiki/Q706874,public domain,
st-oscar-romero,St. Óscar Romero,Óscar Romero,label,Q293455,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Monse%C3%B1or%20Romero%20%28colour%29.jpg,Óscar Arnulfo Romero,March 24,1917-08-15T00:00:00Z,1980-03-24T00:00:00Z,https://www.wikidata.org/wiki/Q293455,public domain,
st-paola-elisabetta-cerioli,St. Paola Elisabetta Cerioli,Paola Elisabetta Cerioli,label,Q447198,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Paola%20Elisabetta%20Cerioli.jpg,,December 24,1816-01-28T00:00:00Z,1865-12-24T00:00:00Z,https://www.wikidata.org/wiki/Q447198,needs review: CC BY-SA 4.0,"Duneir — Wikimedia Commons, CC BY-SA 4.0"
st-paul-vi,St. Paul VI,Paul VI,label,Q16975,Vatican Grotto,41.90222222,12.45333333,Franciscans,,http://commons.wikimedia.org/wiki/Special:FilePath/Pope%20Paul%20VI%201969%20Portrait%20%284x5%20cropped%29.jpg,Paulus VI,September 26,1897-09-26T00:00:00Z,1978-08-06T00:00:00Z,https://www.wikidata.org/wiki/Q16975,public domain,
st-paula-frassinetti,St. Paula Frassinetti,Paula Frassinetti,label,Q288906,,,,Dominican Order,,http://commons.wikimedia.org/wiki/Special:FilePath/Paola%20frassinetti.jpg,Paola Frassinetti,June 11,1809-03-03T00:00:00Z,1882-06-11T00:00:00Z,https://www.wikidata.org/wiki/Q288906,public domain,
st-paula-montal-fornes,St. Paula Montal Fornés,Paula Montal Fornés,label,Q440088,,,,Institute of Religious Daughters of Mary of the Pious Schools,,http://commons.wikimedia.org/wiki/Special:FilePath/Sainte%20Paula%20de%20Saint%20Joseph%20Casalanz.jpg,Paula Montal Fornés,February 26,1799-10-11T00:00:00Z,1889-02-26T00:00:00Z,https://www.wikidata.org/wiki/Q440088,public domain,
st-pedro-calungsod,St. Pedro Calungsod,Pedro Calungsod,label,Q467246,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Calungsod%202012%20stamp%20%28cropped%29.jpg,Pedro Calungsod,October 21,1654-07-21T00:00:00Z,1672-04-02T00:00:00Z,https://www.wikidata.org/wiki/Q467246,public domain,
st-pedro-poveda-castroverde,St. Pedro Poveda Castroverde,Pedro Poveda Castroverde,label,Q1312926,Sacramental de San Lorenzo y San José cemetery,40.39361111,-3.71655278,,,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Poveda.jpg,Pedro Póveda,July 28,1874-12-03T00:00:00Z,1936-07-28T00:00:00Z,https://www.wikidata.org/wiki/Q1312926,public domain,
st-peter-faber,St. Peter Faber,Peter Faber,label,Q454814,Church of the Gesù,41.895833333,12.479722222,Society of Jesus,,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Favre%20%281506-1546%29.jpg,Petrus Faber,August 1,1506-04-23T00:00:00Z,1546-08-11T00:00:00Z,https://www.wikidata.org/wiki/Q454814,public domain,
st-peter-to-rot,St. Peter To Rot,Peter To Rot,label,Q15995788,,,,,,,,July 7,1912-03-05T00:00:00Z,1945-07-07T00:00:00Z,https://www.wikidata.org/wiki/Q15995788,,
st-peter-of-saint-joseph-betancur,St. Peter of Saint Joseph Betancur,Peter of Saint Joseph Betancur,label,Q365420,,,,Order of the Brothers of Bethlehem; Third Order of Saint Francis,,http://commons.wikimedia.org/wiki/Special:FilePath/Sanhermanopedro.JPG,Peter of Saint Joseph Betancur,April 24,1626-03-21T00:00:00Z,1667-04-25T00:00:00Z,https://www.wikidata.org/wiki/Q365420,public domain,
st-philip,St. Philip,Philip the Arab,"AMBIGUOUS 36: Q1817,Q176912,Q247747,Q248817",Q1817,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Philippus%20Arabicus.jpg,Philippus Arabus,,0204-01-01T00:00:00Z,0249-10-01T00:00:00Z,https://www.wikidata.org/wiki/Q1817,needs review: CC BY-SA 4.0,"Rabax63 — Wikimedia Commons, CC BY-SA 4.0"
st-pier-giorgio-frassati,St. Pier Giorgio Frassati,Pier Giorgio Frassati,label,Q679784,Turin Cathedral,45.07332,7.685435,Third Order of Saint Dominic,,http://commons.wikimedia.org/wiki/Special:FilePath/PierGiorgioFrassati-Pr%C3%A9sentation.jpg,Pier Giorgio Frassati,July 4,1901-04-06T00:00:00Z,1925-07-04T00:00:00Z,https://www.wikidata.org/wiki/Q679784,public domain,
st-pompilio-maria-pirrotti,St. Pompilio Maria Pirrotti,Pompilio Maria Pirrotti,label,Q954021,,,,Piarists,,http://commons.wikimedia.org/wiki/Special:FilePath/Pompilio%20Maria%20Pirrotti.jpg,Pompilio Maria Pirrotti,July 15,1710-09-29T00:00:00Z,1766-07-15T00:00:00Z,https://www.wikidata.org/wiki/Q954021,public domain,
st-rafael-arnaiz-baron,St. Rafael Arnáiz Barón,Rafael Arnaiz Barón,label,Q639347,,,,Order of Cistercians of the Strict Observance,,http://commons.wikimedia.org/wiki/Special:FilePath/Rafael%20Arnaiz%20Bar%C3%B3n.jpg,Rafael Arnáiz Barón,April 27,1911-04-09T00:00:00Z,1938-04-26T00:00:00Z,https://www.wikidata.org/wiki/Q639347,public domain,
st-raphael-kalinowski,St. Raphael Kalinowski,Raphael Kalinowski,label,Q941608,,,,Carmelites; Order of the Brothers Discalced of the Blessed Virgin Mary of Mount Carmel,,http://commons.wikimedia.org/wiki/Special:FilePath/Kalinowski1897.jpg,Rafał Kalinowski,November 19,1835-09-01T00:00:00Z,1907-11-15T00:00:00Z,https://www.wikidata.org/wiki/Q941608,public domain,
st-richard-pampuri,St. Richard Pampuri,Riccardo Pampuri,label,Q120768,Lombardy,45.65,9.95,Brothers Hospitallers of St. John of God,,http://commons.wikimedia.org/wiki/Special:FilePath/Pampuri.jpg,Riccardo Pampuri,May 1,1897-08-02T00:00:00Z,1930-05-01T00:00:00Z,https://www.wikidata.org/wiki/Q120768,public domain,
st-roque-gonzalez-de-santa-cruz,St. Roque González de Santa Cruz,Roque González de Santa Cruz,label,Q245621,,,,Society of Jesus,,http://commons.wikimedia.org/wiki/Special:FilePath/Roque%20Gonz%C3%A1lez%20de%20Santa%20Cruz.jpg,Roque González de Santa Cruz,November 15,1576-11-27T00:00:00Z,1628-11-15T00:00:00Z,https://www.wikidata.org/wiki/Q245621,public domain,
st-rose-venerini,St. Rose Venerini,Rose Venerini,label,Q434886,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Venerini.jpg,Rose Venerini,May 7,1656-02-09T00:00:00Z,1728-05-07T00:00:00Z,https://www.wikidata.org/wiki/Q434886,public domain,
st-salvador-of-horta,St. Salvador of Horta,Salvador of Horta,label,Q1347691,Santa Rosalia (Cagliari),39.215138888,9.115916666,Order of Friars Minor,,http://commons.wikimedia.org/wiki/Special:FilePath/Salvador%20von%20Horta2.jpg,Salvator of Horta,March 18,1520-12-01T00:00:00Z,1567-03-28T00:00:00Z,https://www.wikidata.org/wiki/Q1347691,public domain,
st-simon-de-rojas,St. Simón de Rojas,Simón de Rojas,label,Q201840,,,,Trinitarian Order,,http://commons.wikimedia.org/wiki/Special:FilePath/Simonrojas2.jpg,Simón de Rojas,September 28,1552-11-07T00:00:00Z,1624-09-29T00:00:00Z,https://www.wikidata.org/wiki/Q201840,public domain,
st-stanislaw-kazimierczyk,St. Stanisław Kazimierczyk,Stanisław Kazimierczyk,label,Q1498465,Kraków,50.061388888,19.937222222,Canons Regular of the Lateran,,http://commons.wikimedia.org/wiki/Special:FilePath/Stanislaw%20Kazimierczyk%20painting.jpg,Stanisław Kazimierczyk,May 3,1433-10-06T00:00:00Z,1489-05-12T00:00:00Z,https://www.wikidata.org/wiki/Q1498465,public domain,
st-stanislaw-papczynski,St. Stanisław Papczyński,Stanisław Papczyński,label,Q731556,Church of the Lord's Supper in Góra Kalwaria,51.9765,21.2046,Piarists,,http://commons.wikimedia.org/wiki/Special:FilePath/Fr%20pap%20shadow.jpg,Stanisław Papczyński,September 17,1631-05-18T00:00:00Z,1701-09-17T00:00:00Z,https://www.wikidata.org/wiki/Q731556,public domain,
st-szymon-of-lipnica,St. Szymon of Lipnica,Szymon of Lipnica,label,Q1377142,Church of St. Bernard of Siena in Kraków,50.0534,19.9386,Franciscans,,http://commons.wikimedia.org/wiki/Special:FilePath/Szymon%20z%20Lipnicy%20%28sculpture%29.jpg,Szymon z Lipnicy,July 18,1437-01-01T00:00:00Z,1482-07-27T00:00:00Z,https://www.wikidata.org/wiki/Q1377142,needs review: CC BY-SA 3.0,"Krzysztof Burghardt — Wikimedia Commons, CC BY-SA 3.0"
st-teresa-jornet-ibars,St. Teresa Jornet Ibars,St. Teresa of Jesus Jornet,label,Q467186,,,,Carmelites,,http://commons.wikimedia.org/wiki/Special:FilePath/TereJornet.jpg,Teresa Jornet,August 26,1843-01-09T00:00:00Z,1897-08-26T00:00:00Z,https://www.wikidata.org/wiki/Q467186,public domain,
st-teresa-margaret-of-the-sacred-heart,St. Teresa Margaret of the Sacred Heart,Teresa Margaret Redi,label,Q168304,Florence,43.771388888,11.254166666,Order of Discalced Nuns of the Blessed Virgin Mary of Mount Carmel,,http://commons.wikimedia.org/wiki/Special:FilePath/Teresa%20Margaret%20of%20the%20Sacred%20Heart.jpg,Teresa Margaret of the Sacred Heart,March 7,1747-09-01T00:00:00Z,1770-03-07T00:00:00Z,https://www.wikidata.org/wiki/Q168304,public domain,
st-teresa-of-jesus-of-los-andes,St. Teresa of Jesus of Los Andes,Teresa of the Andes,label,Q256166,Santuario de Santa Teresa de Los Andes,-32.892775,-70.67921,Order of Discalced Nuns of the Blessed Virgin Mary of Mount Carmel,,http://commons.wikimedia.org/wiki/Special:FilePath/Teresa%20de%20Los%20Andes%20con%20habito%20de%20Carmelita%20Descalza.jpg,Teresa of the Andes,April 12,1900-07-13T00:00:00Z,1920-04-12T00:00:00Z,https://www.wikidata.org/wiki/Q256166,public domain,
st-theodore-guerin,St. Théodore Guérin,Théodore Guérin,label,Q434579,Sisters of Providence Convent Cemetery,39.5095,-87.4566,Sisters of Providence of Saint Mary-of-the-Woods,,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Mother%20Theodore%208x10.jpg,Théodore Guérin,October 3,1798-10-02T00:00:00Z,1856-05-14T00:00:00Z,https://www.wikidata.org/wiki/Q434579,public domain,
st-theophilus-of-corte,St. Theophilus of Corte,Saint Theophilus of Corte,label,Q524159,,,,Order of Friars Minor,,http://commons.wikimedia.org/wiki/Special:FilePath/Alando%20st%20Th%C3%A9ophile%20de%20Corte.jpg,Saint Theophilus of Corte,May 19,1676-10-30T00:00:00Z,1740-05-19T00:00:00Z,https://www.wikidata.org/wiki/Q524159,needs review: CC BY-SA 3.0,"Pierre Bona — Wikimedia Commons, CC BY-SA 3.0"
st-therese-couderc,St. Thérèse Couderc,Thérèse Couderc,label,Q461915,,,,Sisters of the Cenacle,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A8re%20Th%C3%A9r%C3%A8se%20COUDERC.jpg,Thérèse Couderc,September 26,1805-02-01T00:00:00Z,1885-09-26T00:00:00Z,https://www.wikidata.org/wiki/Q461915,needs review: CC BY-SA 3.0,"Marie Lydia V — Wikimedia Commons, CC BY-SA 3.0"
st-thomas-of-cori,St. Thomas of Cori,Thomas of Cori,label,Q2119087,,,,Order of Friars Minor,,http://commons.wikimedia.org/wiki/Special:FilePath/Tommaso%20da%20Cori%2C%20panoramio.jpg,Tommaso da Cori,January 11,1655-06-04T00:00:00Z,1729-01-11T00:00:00Z,https://www.wikidata.org/wiki/Q2119087,needs review: CC BY 3.0,"pietro scerrato — Wikimedia Commons, CC BY 3.0"
st-titus-brandsma,St. Titus Brandsma,Titus Brandsma,label,Q454645,,,,Carmelites,journalist,http://commons.wikimedia.org/wiki/Special:FilePath/TitusBrandsma.jpg,Titus Brandsma,July 27,1881-02-23T00:00:00Z,1942-07-26T00:00:00Z,https://www.wikidata.org/wiki/Q454645,public domain,
st-ursula-ledochowska,St. Ursula Ledóchowska,Ursula Ledóchowska,label,Q78649,Campo Verano,41.901516046,12.520300467,Congregation of the Ursulines of the Agonizing Heart of Jesus; Sisters Ursulines of the Roman Union,,http://commons.wikimedia.org/wiki/Special:FilePath/Ursula%20Leduhovskaya%20in%201907.jpg,Urszula Ledóchowska,May 29,1865-04-17T00:00:00Z,1939-05-29T00:00:00Z,https://www.wikidata.org/wiki/Q78649,public domain,
st-vincent-pallotti,St. Vincent Pallotti,Vincent Pallotti,label,Q505937,Rome,41.893055555,12.482777777,Pallottines,,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Vincenzo%20Pallotti.jpg,Saint Vincent Pallotti,January 22,1795-04-21T00:00:00Z,1850-01-22T00:00:00Z,https://www.wikidata.org/wiki/Q505937,public domain,
st-vincentia-maria-lopez-y-vicuna,St. Vincentia Maria López y Vicuña,Vincentia Maria López y Vicuña,label,Q457672,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VicentaLopezVicu%C3%B1a.jpg,Vicenta María López y Vicuña,December 26,1847-03-22T00:00:00Z,1890-12-26T00:00:00Z,https://www.wikidata.org/wiki/Q457672,public domain,
st-vincenza-gerosa,St. Vincenza Gerosa,Vincenza Gerosa,label,Q457274,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ven.%20suor%20Vincenza%20Gerosa%20%281784-1847%29%2C%20immagine%20circa%201905.png,Vincenza Gerosa,June 28,1784-10-29T00:00:00Z,1847-06-20T00:00:00Z,https://www.wikidata.org/wiki/Q457274,public domain,
st-vincenza-maria-poloni,St. Vincenza Maria Poloni,Vincenza Maria Poloni,label,Q245767,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Vincenza%20Maria%20Poloni%202.jpg,Vincenza Maria Poloni,November 11,1802-01-26T00:00:00Z,1855-11-11T00:00:00Z,https://www.wikidata.org/wiki/Q245767,public domain,
st-vincenzo-grossi,St. Vincenzo Grossi,Vincenzo Grossi,label,Q4013314,,,,,,,,November 7,1845-03-09T00:00:00Z,1917-11-07T00:00:00Z,https://www.wikidata.org/wiki/Q4013314,,
st-vincenzo-romano,St. Vincenzo Romano,Vicenç Romano,label,Q4013502,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Vinzenz%20Dominikus%20Romano.jpg,Vincent Romano,December 20,1751-06-03T00:00:00Z,1831-12-20T00:00:00Z,https://www.wikidata.org/wiki/Q4013502,public domain,
st-virginia-centurione-bracelli,St. Virginia Centurione Bracelli,Virginia Centurione Bracelli,label,Q436723,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Virgina%20Centurione%20Pittura%20Busto.jpg,Virginia Centurione Bracelli,December 15,1587-04-02T00:00:00Z,1651-12-15T00:00:00Z,https://www.wikidata.org/wiki/Q436723,public domain,
st-zygmunt-gorazdowski,St. Zygmunt Gorazdowski,Zygmunt Gorazdowski,label,Q1355836,Lychakiv Cemetery,49.8325,24.056111111,,,http://commons.wikimedia.org/wiki/Special:FilePath/Zygmunt%20Gorazdowski%20%281845-1920%29.jpg,Zygmunt Gorazdowski,June 26,1845-11-01T00:00:00Z,1920-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1355836,public domain,
st-zygmunt-szczesny-felinski,St. Zygmunt Szczęsny Feliński,Zygmunt Szczęsny Feliński,label,Q245399,St. John's Archcathedral,52.248888888,21.013611111,,,http://commons.wikimedia.org/wiki/Special:FilePath/Zygmunt%20Szczesny%20Felinski%20%28784357%29%20%28cropped%29.jpg,Zygmunt Szczęsny Feliński,September 17,1822-11-01T00:00:00Z,1895-09-17T00:00:00Z,https://www.wikidata.org/wiki/Q245399,public domain,
st-hedwige,St. Hedwige,Hedwige,search,Q65177200,,,,,,,,,,,https://www.wikidata.org/wiki/Q65177200,,
st-junipero-serra,St. Junipero Serra,Junípero Serra,search,Q522107,Mission San Carlos Borromeo de Carmelo,36.542777777,-121.919166666,Discalced franciscans,,http://commons.wikimedia.org/wiki/Special:FilePath/Engraving%20of%20Jun%C3%ADpero%20Serra%20%281787%29%20%28cropped%29.jpg,Junípero Serra,July 1,1713-11-24T00:00:00Z,1784-08-28T00:00:00Z,https://www.wikidata.org/wiki/Q522107,public domain,
st-mother-teresa-of-calcutta,St. Mother Teresa of Calcutta,Mother Teresa of Calcutta,search,Q1747644,,,,,,,,,,,https://www.wikidata.org/wiki/Q1747644,,
sts-cosmas-and-damian,Sts. Cosmas and Damian,Saints Cosmas and Damian,search,Q76486,,,,,House of Medici,http://commons.wikimedia.org/wiki/Special:FilePath/Huguet-santsAbdoSenen-0001.jpg,Saints Cosmas and Damian,November 1,,,https://www.wikidata.org/wiki/Q76486,needs review: CC BY-SA 3.0,"ca:user:amadalvarez — Wikimedia Commons, CC BY-SA 3.0"
sts-perpetua-and-felicity,Sts. Perpetua and Felicity,Perpetua and Felicity,search,Q771956,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Perpetua%2C%20Felicitas%2C%20Revocatus%2C%20Saturninus%20and%20Secundulus%20%28Menologion%20of%20Basil%20II%29.jpg,Vibia Perpetua,March 7,,0203-03-07T00:00:00Z,https://www.wikidata.org/wiki/Q771956,public domain,
sts-simon-and-jude,Sts. Simon and Jude,Simon and Jude,search,Q10400498,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ottrott%20StsSimon-Jude07.JPG,Saints Simon and Jude churches,,,,https://www.wikidata.org/wiki/Q10400498,public domain,
st-turibius,St. Turibius,Turibius,search,Q137830523,,,,,,,Turibius (given name),,,,https://www.wikidata.org/wiki/Q137830523,,
st-wenceslas,St. Wenceslas,Wenceslas,search,Q35001028,,,,,,,Wenceslas (given name),,,,https://www.wikidata.org/wiki/Q35001028,,
st-emilie-de-rodat,St. Émilie de Rodat,Emilie de Rodat,search,Q286818,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/EmiliedeRodat.jpeg,Émilie de Rodat,September 19,1787-09-06T00:00:00Z,1852-09-19T00:00:00Z,https://www.wikidata.org/wiki/Q286818,public domain,
st-jose-maria-de-yermo-y-parres,St. José María de Yermo y Parres,José Maria de Yermo y Parres,search,Q1707576,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Jos%C3%A9%20de%20Yermo%20y%20los%20hermanos%20Tritschler.JPG,José María Yermo y Parres,September 20,1851-11-10T00:00:00Z,1904-09-20T00:00:00Z,https://www.wikidata.org/wiki/Q1707576,public domain,
st-jose-sanchez-del-rio,St. José Sánchez del Río,Jose Sanchez del Rio,search,Q2642317,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20S%C3%A1nchez%20del%20R%C3%ADo.jpg,José Sánchez del Río,February 10,1913-03-28T00:00:00Z,1928-02-10T00:00:00Z,https://www.wikidata.org/wiki/Q2642317,public domain,
st-maria-crocifissa-di-rosa,St. Maria Crocifissa Di Rosa,Maria Crocifissa di Rosa,search,Q459108,Brescia,45.538888888,10.220280555,,,http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Maria%20Crocifissa%20Di%20Rosa.jpg,Maria Crocifissa di Rosa,December 15,1813-11-06T00:00:00Z,1855-12-15T00:00:00Z,https://www.wikidata.org/wiki/Q459108,needs review: CC BY-SA 3.0,"This picture belongs to Xavier Caré.
Please credit : Xavier Caré / Wikimedia Commons / CC-BY-SA.
If you would like special permission to use, license, or purchase the image please contact me to negotiate terms.
I'd appreciate if you could let me know abou"
st-maria-micaela-desmaisieres,St. María Micaela Desmaisières,Maria Micaela Desmaisieres,search,Q440077,,,,"Sisters of Adoration, Handmaids of the Blessed Sacrament and of Charity",,http://commons.wikimedia.org/wiki/Special:FilePath/Micaela%20Desmaisi%C3%A8res.jpg,María Micaela del Santísimo Sacramento,August 24,1809-01-01T00:00:00Z,1865-08-24T00:00:00Z,https://www.wikidata.org/wiki/Q440077,public domain,
st-michael-garicoits,St. Michael Garicoïts,Michael Garicoits,search,Q977986,,,,Society of Priests of the Sacred Heart of Betharram,,http://commons.wikimedia.org/wiki/Special:FilePath/Michele%20Garicoits%20-%20disegno.jpg,Michael Garicoits,May 14,1797-04-15T00:00:00Z,1863-05-14T00:00:00Z,https://www.wikidata.org/wiki/Q977986,public domain,
st-rafqa-pietra-choboq-ar-rayes,St. Rafqa Pietra Choboq Ar-Rayès,Rafqa Pietra Choboq Ar-Rayes,search,Q268204,Lebanon,33.833333,35.766667,Baladites; Lebanese Maronite Order,,http://commons.wikimedia.org/wiki/Special:FilePath/Sainte%20Rafqa.jpg,Rafqa Pietra Choboq Ar-Rayès,March 23,1832-06-29T00:00:00Z,1914-03-23T00:00:00Z,https://www.wikidata.org/wiki/Q268204,needs review: CC BY-SA 4.0,"rafqa info — Wikimedia Commons, CC BY-SA 4.0"
st-stephen-pongracz,St. Stephen Pongrácz,Stephen Pongracz,search,Q832681,,,,Society of Jesus,,http://commons.wikimedia.org/wiki/Special:FilePath/PongraczIstvan.gif,István Pongrácz (1582-1619),September 7,1582-01-01T00:00:00Z,1619-09-07T00:00:00Z,https://www.wikidata.org/wiki/Q832681,public domain,
st-stephen-of-hungary,St. Stephen of Hungary,Stephen of Hungary,search,Q16878778,,,,,,,,,,,https://www.wikidata.org/wiki/Q16878778,,
